8,我 笔记本 无意 锁住 了 ， *pro* 开机 要 登录 密码 ， 我 不 知道 ， 咋办 ,[3]
8,破解 或者 重做 系统 ,[]
8,如何 破解 ,[]
8,制作 U盘启 动盘 ， 里面 就 有 这 功能 ,[]
9,199 内 什么 材质 电脑 机箱 好 ？ 碳黑 钢板 ？ 镀铬 钢板 ？ 机箱 散热 风扇 配 一 个 12 cm 直径 要 多少 钱 ？ 什么 牌子 好 ,[]
9,好多 ,[]
9,*pro* 材质 差不多 吧 ,[8]
9,12 cm 带蓝 光 led 灯管 的 风扇 30 左右 可以 拿到 ,[]
9,酷冷 或 九州 风神 不错 ,[]
10,ipad3 越狱 7.0.4 后 经常 回卡 10几 秒 ， 有 解决 的 办法 吗 ？ ,[]
10,降级 吧 ,[]
10,不 是 说 验证 关 了 吗 ， 怎么 降 大神 ！ ,[]
10,你 没 备份 shsh ？ ,[]
10,*pro* 可以 刷 回去 吗 ？ ,[3]
10,貌似 刷 不 了 哦 ,[]
10,可以 啊 。 你 有 备份 就 可以 ,[]
10,你 用 什么 刷 回去 ,[]
10,itune ,[]
10,你 几 时 刷 的 ？ ,[]
10,会 用 ？ 那 你 试试 爱 思助手 ,[]
10,shsh 你 备份 没 ？ 有 就 可以 ,[]
10,*pro* 试 了 的 ， 上面 说 苹果 关验证 了 ， 苹果 4 可以 刷 回去 ， A5 心片 刷 不 了 ,[1]
10,哈 哈 ， 慢慢 研究 。 shsh 是 用来 跳转非 苹果 验证 服务器 的 ,[]
10,我 降 过级 ， 没有 选项 怎么 刷 啊 ， ,[]
10,*pro* 用 dfu 模式 ,[2]
10,*pro* 先 用 着 吧 ， 迟早 可以 刷 回去 ,[1]
10,ok ,[]
11,三g 流量 卡 怎么 安装 到 移动 路由器 上 ,[]
11,有 专用 上网卡 ,[]
11,电信 上网卡 ,[]
11,谁 家用 移动 光纤 6兆 玩 网通区 穿越 火线 英雄 联盟 游戏 卡 不卡 ,[]
11,*pro* 不卡 ！ *pro* 可以 玩 ！ ,"[3, 3]"
11,恩 ,[]
12,微信 搜索 附近 的 人 ， 为何 显示 不 了 自己 的 ， 卸载 再 安装 还是 没有 ， 这 是 怎么 回 事 ？ ？ ？ ,[]
12,我 的 也 不能 显示 ！ ,[]
12,可能 是 版本 的 原因 ！ ,[]
12,版本 是 最 新 的 ， ,[]
12,我 的 也 是 最新 版本 ， 都 是 一样 的 ！ ,[]
12,那 怎办 啊 ， 附近 的 人 根本 看 不 到 我 ,[]
12,应该 看 得到 ！ ,[]
12,我 有 两 个 号 ， 互相 切换 ， *pro* 都 看 不 到 ， 而且 附近 的 人 也 没有 给 我 打 招呼 的 ， 以前 有 很多 的 。 ,[8]
12,我 的 还 不 是 ！ ,[]
13,*pro* 部分 网站 打 不 开 ， 路由器 设置 问题 ,[1]
13,*pro* 用 的 是 无线 还是 有线 ？ ,[2]
13,路由器 上 接有线 的 和用 无线 的 都 不 能 打开 那 几 个 网站 ,[]
14,我 使用 的 苹果 5 手机 ， 最近 一 段 时间 *pro* 使用 中国 移动 GPRS 上网 非常 慢 ， *pro* 只 能 上 Q 及 微信 ， 但 *pro* 都 收发 不 了 图片 ， ,"[1, 1, 1]"
14,我 也 是 这样 哎 ， 没 办法 ， 就 只 有 移动 和 联通 给 你 选择 ， 我 还 要 惨 ， *pro* 手机 新 的 ， 有 次 *pro* 要 用 qq 发 账单 给 客户 ， *pro* 发 了 一 个 晚上 ， *pro* 重启 手机 无数 次 都 没有 发 出去 ,"[1, 1, 1, 1]"
14,难道 为 逼 我们 用 4 G 网络 ？ ,[]
15,我 使用 的 苹果 5 手机 ， *pro* 最近 一 段 时间 使用 中国 移动 GPRS 上网 非常 慢 ， *pro* 只 能 上 Q 及 微信 ， 但 *pro* 都 收发 不 了 图片 ， ,"[1, 1, 1]"
15,*pro* 3G 开 了 吗 ？ ,[2]
15,*pro* 开 或 不 开 都 这样 ,[3]
15,*pro* 是 不 是 合约机 ， 如果 不 是 我 劝 你 换 张 联通 卡 ， 我 用 的 联通 ， *pro* 流量 还 便宜 ， 3G ,"[3, 3]"
15,联通 3 GTim 你 快 的 ,[]
15,*pro* 挺 快 的 ,[3]
15,*pro* 不 是 合约机 ， *pro* 港版 ， *pro* 不 想 换 号码 ， 白天 有 wifi 还好 ， 就是 在 外时 *pro* 根本 没法用 。 ,"[3, 3, 1, 3]"
16,新浪 微博 头像 相册 怎么 删除 ？ ,[]
16,只能 把 里面 的 相片 删除 ， 相册 是 删 不 掉 的 ， 这 是 系统 自带 的 ,[]
16,相片 手机 和 ipad 都 没 办法 删除阿 ,[]
16,得 用 电脑 ， 电脑 能 把 里面 耳朵 相片 删掉 ， 但是 *pro* 不 能 删掉 整个 相册 ,[2]
17,这 是 不 支持 什么 插件 啊 ？ 此 浏览器 为 谷歌 手机 浏览器 。 ,[]
17,应该 是 flash ,[]
17,*pro* 能 在 网页 上 看 电 影 ， 应该 不 是 flash 吧 ,[1]
17,这个 位置 一般 是 推荐 或 广告 ， 应该 是 。 另外 flash 有 很多 插件 可能 其中 某个 插件 问题 。 而 在 网 上 流媒体 也 不 一定 都 要 用 flash 做 平台 ,[]
18,千军万马 的 网盘 怎么样 ， 有 用 过 说 一下 ,[]
18,这 个 得 下载 的 人 多 才 行 ！ *pro* 用 过 一 段 时间 ， 不过 *pro* 收益 不 是 很 理想 ， 主要 是 *pro* 下载 的 地方 广告 太 多 了 ， 下载 的 人图 麻烦 也 难得 去 下载 ， 所以 *pro* 收益 就 不 是 很 高 ， 这个 也 要 看 自己 怎么 经营 了 ！ ,"[1, 3, 3, 3]"
18,亲 ， 我 的 回答 你 满意 吗 ？ 个 好评 吧 ， 或者 你 可以 继续 问 我 哦 ,[]
19,手机版 的 怎么样 比 百度 115盘 怎样 *pro* 资源 多不多 ,[3]
19,手机版 的 没用 过 这个 是 很 清楚 ！ ,[]
19,*pro* 资源 丰富 么 ,[3]
19,*pro* 资源 还 行 吧 ！ 百度 的 我 觉得 应该 是 资源 最 多 的 ,[3]
20,支付宝 余额 和 明细 余额 不 一样 怎么回事 ,[]
20,第一 张 是 支付宝 ， 第二 张 是 余额 宝 余额 ,[]
20,可余 额宝 现在 显示 0 怎么 转出 ？ ,[]
21,为什么 *pro*  QQ 在 电脑 上 设置 了 隐身 对 其 可见 ， *pro* 在 手机 上 就 失效 了 呢 ？ ,"[1, 3]"
21,我 的 意思 是 功能 没有 同步 ， 设置 了 的 好友 看 不 到 状态 了 。 ,[]
21,*pro* 功能 不 会 同步 。 因为 他们 是 两 个 完全 不同 的 软件 。 ,[3]
21,那 其他 的 手机 都 可以 啊 比如 *pro* 已经 设置 了 隐身 对 其 可见 的 好友 在 手机 上 隐身 了 也 能 看见 呀 ,[1]
22,为什么 *pro*  QQ 在 电脑 上 设置 了 隐身 对 其 可见 ， *pro* 在 手机 上 就 失效 了 呢 ？ ,"[1, 3]"
22,手机 没有 这 功能 ， 只 能 隐身 上线 。 ,[]
22,我 的 意思 是 功能 没有 同步 ， *pro* 设置 了 的 好友 看 不 到 状态 了 。 ,[1]
23,*pro* 安装 了 无线 路由器 之后 网上 慢 的 网页 都 打 不 开 ， *pro* 怎么办 ？ ,"[1, 1]"
23,*pro* 什么 牌子 的 路由器 。 ,[2]
23,TP-LINK TL-WR700N ,[]
24,*pro* 安装 了 无线 路由器 之后 网上 慢 的 网页 都 打 不 开 ， *pro* 怎么办 ？ ,"[1, 1]"
24,那 应该 是 无线 路由器 没 设置 好 吧 ,[]
24,可是  连接 上 啊 。 那 怎么 设置 才 行 啊 ？ 路由器 是 TP-LINK TL-WR700N ,[]
24,联通 的 网速 变慢 了 ,[]
24,我 也 这么 认为 ,[]
24,*pro* 很 烦恼 ,[1]
25,朵唯 d9 怎么 才 能 使用 邮政 储蓄 银行 手机 客户 端 ？ 我 已经 下载 了 几 次 了 ， 可 *pro* 每 次 都 说 要 下载 邮储 官网 最新 版 ， 可 ,[3]
25,*pro* 按 操作 系统 下 ,[2]
25,我 的 就 是 邮政 的 ,[]
25,*pro* 里面 说 按 手机 品牌 和 型号 下载 ， 可 找 不 到 有 朵唯 手机 的 ,[3]
25,你 qq 多少 ？ 我 把 安装 包发 给 你 ,[]
25,不 用 了 ， 我 这边 再 试试看 ,[]
25,我 qq805538893 如果 不 行 就 加我 ！ ,[]
26,*pro* 求 一 张 图片 ， 以前 空间 转过 ， 现在 *pro* 找 不 着 *pro* 了 ， 图片 大概 是 这样 的 ， 美女 来 的 ， 看 得出 ， *pro* 一 双 眼睛 用 布包 着 的 ， 感 ,"[1, 1, 3, 5]"
26,那个 图片 还 没有 吧 ？ 求 你 了 ， 哥 ！ 姐 ！ 帮 我 找 一下 那个 图片 好 不 好 ？ ,[]
26,*pro* 是 动漫 人物 么 ？ ,[3]
26,"*pro* 应该 是 ， *pro* 很 酷 很 酷 的 ， *pro* 眼睛 给 用 纱布 绑住 了 ， 只 看到 *pro* 上半身 的 ， *pro* 发型 也 很 酷 ， *pro* 黑色 头发 ， *pro* 好像 嘴巴 好用线 给 缝住 了 的 ， *pro*  脸 上 完美 无缺 ， *pro* 一 点 疤痕 都 没 , *pro* 瓜子脸 ","[3, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
27,*pro* 求 一 张 图片 ， 以前 空间 转过 ， 现在 *pro* 找 不 着 *pro* 了 ， 图片 大概 是 这样 的 ， 美女 来 的 ， 看 得出 ， *pro* 一 双 眼睛 用 布包 着 的 ， 感 ,"[1, 1, 3, 5]"
27,我 的 QQ 封面 就 是 这个 ， 你 是 想 要 名字 吗 ,[]
27,不 是 ， *pro* 要图 ， 能 不 能 麻烦 ,[1]
27,对不起 ， *pro* 没有 。 。 。 。 。 ,[1]
27,额 ， *pro* 不 是 说 你 封面 是 哪 图片 吗 ,[2]
27,可是 *pro* 不 能 发啊 ,[1]
27,为 啥 *pro* 不 能 啊 ？ 这里 发 不 了 ？ 还是 其它 的 ,[2]
27,半 个 月 前 和 半 个 月 后 变化 是 不 是 很 大 ,[]
27,漂亮 ！ ,[]
28,我 是 学渣 ， 学民 还 是 什么 的 ？ *pro* 一直 是 上课 不 怎么 听 讲 ， *pro* 作业抄 的 ， *pro* 喜欢 上网 玩 游戏 ， *pro* 讨厌 那些 故意 回答 得 很 大 ,"[1, 1, 1, 1]"
28,其实 你 是 个 上进心 很 强 的 好 学生 ， 只是 你 没有 端正 自己 的 态度 而已 ， *pro* 别 太 在乎 别人 怎么 对 你 ， 做好 自己 最 重要 ,[2]
28,我 想 知道 自己 是 学 什么 。 比如 学霸 学渣 学酥 这 种 ,[]
29,我 是 学渣 ， 学民 还 是 什么 的 ？ *pro* 一直 是 上课 不 怎么 听 讲 ， *pro* 作业抄 的 ， *pro* 喜欢 上网 玩 游戏 ， *pro* 讨厌 那些 故意 回答 得 很 大 ,"[1, 1, 1, 1]"
29,*pro* 牛 ,[2]
29,我 是 啥 ？ ,[]
29,*pro* 牛人 啊 ,[2]
29,学霸 是 全 校 或者 联校 考试 第一 名 ,[]
30,用友 nc 登陆 界面 怎么 增加 或者 修改 按钮 的 属性 呢 ？ ,[]
30,请问 楼主 哪 版本 求 图片 ,[]
30,*pro* 建议 楼主 联系 供应商 吧 。 ,[1]
30,word 2003 ， 怎么 设置 不同 的 页眉 ？ ,[]
30,设置 页眉 时候 要 适用 于 所有 页面 只 适用于 当前 啦 ,[]
30,在 哪里 选 啊 ,[]
31,有 没 有 人 知道 一 首 歌 ， *pro* 高潮唱 完 了 在 接着 唱 一 个 哎呀 ， *pro* 不 是 很 多 哎呀 就 一 个 哎呀 ， 但是 *pro* 不 是 哎呀 那 首 歌 ,"[3, 3, 3]"
31,古巨基劲 歌金曲 ,[]
31,*pro* 很 长 的 ,[3]
31,10 分钟 ,[]
31,好 想 不 是 我 要 的 那 首 哦 ,[]
31,我 要 的 是 国语 ,[]
31,劲歌 金曲2 ,[]
31,也 不 是 哦 ,[]
31,那 谁 唱 的 ,[]
31,男的 女 的 ,[]
31,男 的 ,[]
31,那 是 谁 ,[]
31,演唱会 版本 的 ？ ,[]
31,我 要 知道 是 谁 就 不 会 问咯 ,[]
31,我 靠 ,[]
31,有关于 高潮 一 句 哎呀 的歌 没有 就 一 个 哎呀 的 ,[]
31,*pro* 不 知道 啊 ,[1]
31,好 吧 看样子 *pro* 和 那 首 歌 无缘 了 ,[1]
32,有 没 有 人 知道 一 首 歌 ， *pro* 高潮唱 完 了 在 接着 唱 一 个 哎呀 ， *pro* 不 是 很 多 哎呀 就 一 个 哎呀 ， 但是 *pro* 不 是 哎呀 那 首 歌 ,"[3, 3, 3]"
32,我 要 我们 在一起 ,[]
32,*pro* 不 是 这 首 哦 ,[3]
32,画尸人 之 传说 再 启 xtx 全集 ， 哪里 可以 下载 *pro* ？ ,[3]
32,不 是 这 部 ， 是 第二 部 ， 画尸人 之 传说 再 启啦 ！ ,[]
32,哦 ， 对不起 ， 我 在 找找 ， *pro* 稍等 。 ,[2]
32,我 等 了 你 一 晚上 ！ ,[]
33,安安 . 小 女子 刚配 不到 半 年 的 电脑 可是 *pro* 玩 剑灵 *pro* 声音 很 大 *pro* 温度 很 高 ,"[1, 3, 3]"
33,*pro* 进温度 监测 再 进 温度 压力 测试 初步 估计 *pro* 温度 过 高 造成 稳定 截图 CPU 温度 都 有 45 了 进得 游戏 肯定 会 高 *pro* 先 测试 下 再 看 ,"[2, 3, 2]"
33,对 啊 我 这个 截图 我 都 没 开 任何 东西 ,[]
33,你 进 温度 压力 测试 看看 先 ， 就 是 硬件 检测 边上 的 那个 温度 监测 里面 ,[]
33,*pro* 测试 好 了 *pro* 没有 问题 我 晕 啊 ~ ~天 哪 这 到底 是 什么 问题 呀 ~ ,"[1, 3]"
34,安安 . 小 女子 刚配 不到 半 年 的 电脑 可是 *pro* 玩 剑灵 *pro* 声音 很 大 *pro* 温度 很 高 ,"[1, 3, 3]"
34,应该 是 温度 过 高 导致 的 ， *pro* 建议 你 换 个 CPU 散热器 。 对 了 ， 你 用 的 是 什么 电源 ？ ,[1]
34,曾经 也 有 人 跟 我 这样 说 过 ~ 我 这个 风扇 好像 是 什么 送 的 ,[]
34,xbox 有线 手柄 链接 不 上 电脑 ,[]
34,看下 手柄 USB 接口面 抗磁 环面 有 节粗 接口 有点 分离 了 插紧 试试 ,[]
34,貌似 不 是 。 。 电脑 能 识别 出来 ， 但是 *pro* 就 是 用 不 了 。 *pro* 四 个 绿灯 一直 闪烁 。 *pro* 告诉 我 没 驱动 。 。 我 下 了 也 不 行 。 。 ,"[3, 3, 3]"
35,为什么 民生 银行 的 信用卡 不能 用 网上 银行 ? ,[]
35,*pro* 需要 去 营业厅 申请网 上 支付 功能 ,[2]
35,是 不 是 现在 信用卡 就 不 能 像 以前 一样 直接 在 信用卡 中心 查询 呢 ？ ,[]
36,佳能 Dos 600D 和 60D 哪个 好 ？ 新手 业余 用 。 ,[]
36,"EOS , 600 要 比 了 700 D 与 60D 价格 相差 大 60 端机  *pro* 有 肩屏 *pro* 快门 好 点 *pro* 体积 稍大 *pro* 手持 感觉 好 点 700 新 升级 各 方面 都 好 原配 镜头 也好 想 深 玩 建议 700D ","[3, 3, 3, 3]"
36,谢谢 *pro* 。 ,[2]
36,专柜 买 还是 京东 买 好 些 ？ ,[]
36,700 D行水 价格 差 不 大 ， *pro* 建议 *pro* 京东 或 其他 电商 。 60 价格 差 太 大 ， *pro* 建议 *pro* 门市 买水 的 并验机 。 ,"[1, 2, 1, 2]"
36,佳能 Dos 600D 和 60D 哪个 好 ？ 新手 业余 用 。 ,[]
36,60 更 好 ， 600 足够 ,[]
36,他们 有 啥 区别 啊 ？ 新手 用 。 ,[]
36,对 焦点 ， 光线 折射 的 镜片 都 有 区别 ， 简单 说 就 是 入门机 和 中端机 ， 60 要 贵 一些 ， *pro* 不 差 钱 拿 60 。 原机带 的 镜头 也 不 一样 ， 60 带 的 18-135 的 头拍 摄距离 要 远些 ,[2]
37,有 首 英 文歌 ， 女生 ， 手机 里 放快 一 年 了 ， *pro* 下载 时 歌曲 名 不 对 ， *pro* 不 显示 歌手 ， *pro* 开头 是 dont cry my b ,"[1, 3, 3]"
37,*pro* 打开 歌曲 找 另 手机 里面 有 天天 动听 打开 搜索 有 听歌 识曲 功能 点击 下 两 手 机放 起会 应该 知道 歌 了 ,[2]
37,好 麻烦 ， *pro* 现在 办 不 到 ， 假如 识别 不 出来 还 有 别的 办法 吗 ？ ,[1]
38,有 首 英 文歌 ， 女生 ， 手机 里 放快 一 年 了 ， *pro* 下载 时 歌曲 名 不 对 ， *pro* 不 显示 歌手 ， *pro* 开头 是 dont cry my b ,"[1, 3, 3]"
38,Paula Cole Band 是 她 的 歌么 ？ ,[]
38,*pro* 歌词 一 句 也 对 不 上 ， *pro* 声音 也 不 一样 ,"[8, 8]"
38,东风日产 阳光 汽车 都 带 天线 吗 ,[]
38,新款 好像 都 内置 天线 了 ,[]
38,哦 ,[]
39,谁 知道 移动 光纤 6兆 玩 网通 的 英雄 联盟 卡 不 卡 电脑 配置 属于 中高端 配置 。 ,[]
39,一般 跟 网络 没 关系 ， 我 曾经 总掉线 ， 结果 检查 出来 是 路由器 和 英雄 联盟 有 冲突 。 ,[]
39,恩 谢谢 *pro* 了 ,[2]
40,谁 知道 移动 光纤 6兆 玩 网通 的 英雄 联盟 卡 不 卡 电脑 配置 属于 中高端 配置 。 ,[]
40,*pro* 不 卡 的 ， 如果 是 4兆 光纤 的话 ， 有 一 点 ， 6兆 不 卡 的 ， 关键 是 真的 光纤 ， 网络 是否 稳定 ， 玩 LOL 对 电脑 的 要求 并不 太 高 ， 这个 官网 有 的 ， 希望 对 你 有用 ,[3]
40,恩 ,[]
40,谢谢 *pro* 啦 ,[2]
41,谁 知道 移动 光纤 6兆 玩 网通 的 英雄 联盟 卡 不 卡 电脑 配置 属于 中高端 配置 。 ,[]
41,*pro* 不 卡 的 ， 看 你 那个 地方 是 不 是 真的 光纤 ， 信号 是否 稳定 。 ,[3]
41,*pro* 刚装 的 移动 光纤 6兆 对 了 *pro* 能 玩 网通 的 穿越 火线 不 卡 不 。 ,"[1, 3]"
42,谁 知道 移动 光纤 6兆 玩 网通 的 英雄 联盟 卡 不 卡 电脑 配置 属于 中高端 配置 。 ,[]
42,*pro* 不卡 ,[3]
42,谢谢 *pro* 了 ,[2]
43,笔记本 电脑 文件 破坏 或者 windows 没 了 无法 启动 ， *pro* 怎么 重新 安装 以上 文件 拷贝 ,[1]
43,这 个 是 在 winXP 中 储存 了 启动 画面 ， *pro* 去 别的 电脑 复制 这个 文件 （ 相同 系统 ） ， 然后 *pro* 通过 PE 复制 进去 ,"[2, 2]"
43,*pro* 没有 别的 电脑 ,[1]
44,笔记本 电脑 文件 破坏 或者 windows 没 了 无法 启动 ， *pro* 怎么 重新 安装 以上 文件 拷贝 ,[1]
44,系统 损坏 ， 重装 操作 系统 。 ,[]
44,*pro* 怎么 重装 操作 。 ,[1]
44,看样子 你 自己 不 会 装 系统 ， 如果 *pro* 想 自己 装 就 问 度娘 ， 文库 有 教程 。 或者 *pro* 去 电脑 维修 店 找 师傅 重装 。 ,"[2, 2]"
45,笔记本 电脑 文件 破坏 或者 windows 没 了 无法 启动 ， *pro* 怎么 重新 安装 以上 文件 拷贝 ,[1]
45,最 简单 的 就 是 从 做 个 系统 ,[]
45,*pro* 怎么 重 做 ,[1]
45,你 不 会 做 系统 吗 ,[]
46,笔记本 电脑 文件 破坏 或者 windows 没 了 无法 启动 ， *pro* 怎么 重新 安装 以上 文件 拷贝 ,[1]
46,Hp 的 是 吧 ,[]
46,hp 的 ,[]
46,制作 u盘 启动 进入 win pe 就 可以 了 ,[]
46,下载 系统 镜像 文件 一键 ghost ,[]
46,OK ,[]
47,电脑 突然 关机 就 像 突然 停电 一样 *pro* 换 了 风扇 也 没 用 急 ,[1]
47,楼主 笔记本 还 台式机 ,[]
47,台式 ,[]
47,楼主加 我 ,[]
48,电脑 突然 关机 就 像 突然 停电 一样 *pro* 换 了 风扇 也 没 用 急 ,[1]
48,*pro* 笔记本 还 是 台式 的 ， 笔记本 散热 不良 突然 关机 我 也 遇到 过 。 。 。 ,[3]
48,台式 ,[]
49,*pro* 求 火炬木 小组 第一 季 12 集 和 13 集 的 字幕 。 射手网 没有 这 两 集 的 ， 我 希望 最好 是 简体 繁体 英文 都 有 的 ， 我 下载 ,[1]
49,用 IPTV （ 有线 电视 ） 看 （ 家里 有 安装 ） 里面 四 季 都 有 我 看 过 错剧 ,[]
49,就是 没有 啊 ， 腾讯 视频 有 但是 不 是 高清 ， *pro* 看起来 蛋疼 ， 我 已经 下载 好 了 ， 就 差 这 两 集 的 字幕 了 。 ,[3]
49,那 我 就 没 办法 了 ,[]
49,*pro* 哭瞎 了' ,[1]
50,关于 E3 1230 V3 ,[]
50,散热器 用 99九 州 风神 玄冰 400 完全 足够 了 显卡 看 预算 了 E 3 V3 拖 目前 市面 上 桌面 级 单卡 或者 非旗舰 显卡 SLI CF 都 没有 问题 比较 适合 2000多 GTX770 和 R9 280X 级别 组 双卡 也 考虑 770 SLI 或 280X C F 差钱 玩 单卡 也 上 单卡 GTX780 或 780TI R 9 290X 都 没有 问题 电源 保证 足够 即 ,[]
50,E3 与 I5 4570 在 3D 渲染 方面 哪个 强 ？ 谢谢 ,[]
50,渲染 肯定 是 E3 没 任何 怀疑 的 ~ ,[]
50,关于 E3 1230 V3 ,[]
50,一般 100 元 左右 的 散热器 都 可以 满足 E3 的 散热 需要 E3 的 性能 不错 ， 如果 *pro* 想 达到 最佳 性能 可以 考虑 GTX 780TI ， E3 拖 的 动 。 ,[2]
50,E3 与 I5 4570 在 3D 渲染 方面 哪个 强 ？ 谢谢 ,[]
51,在 必胜客 上班 没 多久 能 请到 10 左右 的 假 吗 ? ,[]
51,恩过 也 要 看 *pro* 兼职 还 全职 ,[2]
51,*pro* 全职 的 呀 。 可以 吗 ？ *pro* 就是 现在 想 去 那 做 全职 ， 到 月底 时 *pro* 请 个 10 左右 的 假 。 ,"[1, 1, 1]"
52,前 两 天 我 和 我 男朋友 都 喝 醉 了 ， 他 在 上网 玩 游戏 ， 我 叫 他 睡觉 ， 他 不 睡 我 就 骂 了 他 两 句 ， 结果 他 就 打 我 ， 后来 我 ,[]
52,*pro* 照顾 他 啊 ， 男人 不 是 铁 做 的 ， *pro* 也 需要 人安慰 的 ， 看 你 遇到 的 是 怎么样 的 男人 ,"[2, 9]"
52,是 他 先 动手 打 我 的 ， 我 就 是 不 知道 该 怎么 跟 他 朋友 道歉 ,[]
52,噢 迈噶 ， 他 首先 打 你 是 重不重 ， 不重 就 是 心疼 你 ， *pro* 怕 打伤 你 ， *pro* 痛 在 他 心里 ,"[4, 4]"
53,前 两 天 我 和 我 男朋友 都 喝 醉 了 ， 他 在 上网 玩 游戏 ， 我 叫 他 睡觉 ， 他 不 睡 我 就 骂 了 他 两 句 ， 结果 他 就 打 我 ， 后来 我 ,[]
53,*pro* 神经病 啊 ， 小两口 打架 用刀 ,[7]
53,*pro* 喝醉 了 ,[6]
54,前 两 天 我 和 我 男朋友 都 喝 醉 了 ， 他 在 上网 玩 游戏 ， 我 叫 他 睡觉 ， 他 不 睡 我 就 骂 了 他 两 句 ， 结果 他 就 打 我 ， 后来 我 ,[]
54,你 还 爱 他 ， *pro* 就 给 他 朋友 道 个 歉 吧 ,[2]
54,我 不 知道 用 什么 方式 ， 我 也 说 不 出口 ， 矮 ,[]
55,急求 : 怎样 大批量 快速 添加 微信号 ？ *pro* 求 高手 教教 . . . 谢 了 . . . ,[1]
55,好友 吗 . 附近 的 人大 把 ,[]
